timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-13T09:53:37,codecarbon,fd13475e-1b48-4d0c-a891-4a12593eb3a7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.5455363169999146,5.984968847268963e-06,2.3511622314320977e-06,6.4000004608,2.211037947884936,10.0,2.7790661378699262e-06,1.2686121259999688e-06,4.341198808332239e-06,8.388877072202134e-06,0.0,India,IND,telangana,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.6,16,12th Gen Intel(R) Core(TM) i7-12650H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,78.4564,17.384,7.591976165771484,machine,0,0,0,0,N,1.0,0.0
2026-05-13T09:54:52,codecarbon,8fe4d2a6-e99e-413e-8533-4d64bd8fdf0c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.870350103000419,7.335069107064218e-06,2.5554614746810024e-06,6.4000576,2.486215681584768,10.0,3.3668860634802802e-06,1.655001323999975e-06,5.259367975001321e-06,1.0281255362481576e-05,0.0,India,IND,telangana,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.6,16,12th Gen Intel(R) Core(TM) i7-12650H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,78.4583,17.3843,7.591976165771484,machine,0,0,0,0,N,1.0,0.0
